d_loss,epoch,created_at,g_loss
291.38482666015625,0,2019-12-13 05:21:31.994466,
225.3959503173828,0,2019-12-13 05:21:32.112698,-6909.6845703125
225.12054443359375,0,2019-12-13 05:21:32.226693,
212.348388671875,0,2019-12-13 05:21:32.344206,
157.2635498046875,0,2019-12-13 05:21:32.455233,
154.67416381835938,0,2019-12-13 05:21:32.572879,
133.68751525878906,0,2019-12-13 05:21:32.684928,
219.25238037109375,0,2019-12-13 05:21:32.802196,
101.02298736572266,0,2019-12-13 05:21:32.913320,
196.89926147460938,0,2019-12-13 05:21:33.029190,
146.36843872070312,0,2019-12-13 05:21:33.145885,
128.26779174804688,0,2019-12-13 05:21:33.263053,
194.06454467773438,0,2019-12-13 05:21:33.373694,-6963.97314453125
215.63973999023438,0,2019-12-13 05:21:33.486217,
189.1244659423828,0,2019-12-13 05:21:33.602719,
249.21401977539062,0,2019-12-13 05:21:33.715130,
174.6745147705078,0,2019-12-13 05:21:33.829092,
165.77130126953125,1,2019-12-13 05:21:33.954528,
147.0052490234375,1,2019-12-13 05:21:34.072164,
91.60867309570312,1,2019-12-13 05:21:34.187130,
117.71046447753906,1,2019-12-13 05:21:34.305834,
98.60263061523438,1,2019-12-13 05:21:34.421260,-7066.99462890625
166.81857299804688,1,2019-12-13 05:21:34.540584,
195.25341796875,1,2019-12-13 05:21:34.656179,
204.65243530273438,1,2019-12-13 05:21:34.776115,
200.88255310058594,1,2019-12-13 05:21:34.888003,
200.92727661132812,1,2019-12-13 05:21:35.004144,
183.47459411621094,1,2019-12-13 05:21:35.124620,
318.64971923828125,1,2019-12-13 05:21:35.239539,
205.73080444335938,1,2019-12-13 05:21:35.354306,
184.11375427246094,1,2019-12-13 05:21:35.467570,
319.08612060546875,1,2019-12-13 05:21:35.586712,
273.2591552734375,1,2019-12-13 05:21:35.701129,-7219.6337890625
-25.09075927734375,1,2019-12-13 05:21:35.817264,
172.18222045898438,1,2019-12-13 05:21:35.937124,
277.2474365234375,1,2019-12-13 05:21:36.054729,
212.7949981689453,1,2019-12-13 05:21:36.166640,
338.88677978515625,1,2019-12-13 05:21:36.289026,
189.6385040283203,1,2019-12-13 05:21:36.400242,
336.9344482421875,1,2019-12-13 05:21:36.515866,
412.3403015136719,1,2019-12-13 05:21:36.637201,
300.61236572265625,1,2019-12-13 05:21:36.758862,
267.8031005859375,1,2019-12-13 05:21:36.872537,
279.8131103515625,1,2019-12-13 05:21:36.985853,-7341.20947265625
278.9591979980469,1,2019-12-13 05:21:37.103116,
311.15216064453125,1,2019-12-13 05:21:37.218984,
312.5947265625,1,2019-12-13 05:21:37.335897,
235.3175811767578,1,2019-12-13 05:21:37.454297,
277.0335693359375,1,2019-12-13 05:21:37.571819,
269.04693603515625,1,2019-12-13 05:21:37.685809,
341.0880432128906,1,2019-12-13 05:21:37.804657,
230.8397979736328,1,2019-12-13 05:21:37.916159,
370.76397705078125,1,2019-12-13 05:21:38.032608,
237.20083618164062,1,2019-12-13 05:21:38.149221,
362.02838134765625,1,2019-12-13 05:21:38.266260,-7435.32373046875
301.4788818359375,1,2019-12-13 05:21:38.374858,
308.34033203125,1,2019-12-13 05:21:38.487417,
306.7855529785156,1,2019-12-13 05:21:38.609297,
321.9459228515625,1,2019-12-13 05:21:38.726780,
328.39508056640625,1,2019-12-13 05:21:38.842836,
289.06829833984375,1,2019-12-13 05:21:38.956871,
301.6652526855469,1,2019-12-13 05:21:39.076154,
307.6060485839844,1,2019-12-13 05:21:39.190963,
237.2954559326172,1,2019-12-13 05:21:39.309901,
311.33154296875,1,2019-12-13 05:21:39.427812,
316.6370849609375,1,2019-12-13 05:21:39.547981,-7560.021484375
332.25238037109375,1,2019-12-13 05:21:39.657870,
243.08685302734375,1,2019-12-13 05:21:39.781467,
247.79486083984375,1,2019-12-13 05:21:39.891559,
265.17236328125,1,2019-12-13 05:21:40.005305,
248.1822052001953,1,2019-12-13 05:21:40.124658,
265.5381774902344,1,2019-12-13 05:21:40.245319,
255.8982391357422,1,2019-12-13 05:21:40.366856,
306.263427734375,1,2019-12-13 05:21:40.489550,
259.55712890625,1,2019-12-13 05:21:40.606464,
263.69744873046875,1,2019-12-13 05:21:40.720915,
268.5351867675781,1,2019-12-13 05:21:40.836534,-7710.86669921875
186.6356964111328,1,2019-12-13 05:21:40.949938,
229.02513122558594,1,2019-12-13 05:21:41.068550,
262.3631591796875,1,2019-12-13 05:21:41.191465,
231.1049346923828,1,2019-12-13 05:21:41.313155,
242.73928833007812,1,2019-12-13 05:21:41.431050,
224.86053466796875,1,2019-12-13 05:21:41.550438,
236.64266967773438,1,2019-12-13 05:21:41.665669,
199.7670135498047,1,2019-12-13 05:21:41.787394,
210.6611328125,1,2019-12-13 05:21:41.898774,
231.3723907470703,1,2019-12-13 05:21:42.013105,
206.67018127441406,1,2019-12-13 05:21:42.132507,-7935.16650390625
182.7228546142578,1,2019-12-13 05:21:42.246642,
218.7252960205078,1,2019-12-13 05:21:42.359295,
210.08265686035156,1,2019-12-13 05:21:42.470965,
235.6993408203125,1,2019-12-13 05:21:42.589070,
257.17578125,1,2019-12-13 05:21:42.705723,
233.51022338867188,1,2019-12-13 05:21:42.821717,
225.2129364013672,1,2019-12-13 05:21:42.931519,
213.35943603515625,1,2019-12-13 05:21:43.050651,
218.1337432861328,1,2019-12-13 05:21:43.163932,
291.72845458984375,1,2019-12-13 05:21:43.294969,
206.0055694580078,1,2019-12-13 05:21:43.416388,-8217.314453125
242.13294982910156,1,2019-12-13 05:21:43.536603,
246.2594757080078,1,2019-12-13 05:21:43.657603,
180.08242797851562,1,2019-12-13 05:21:43.779286,
260.84942626953125,1,2019-12-13 05:21:43.903226,
264.9356384277344,1,2019-12-13 05:21:44.026545,
323.9793701171875,1,2019-12-13 05:21:44.143217,
284.2559814453125,1,2019-12-13 05:21:44.263147,
256.1715393066406,1,2019-12-13 05:21:44.385083,
286.715576171875,1,2019-12-13 05:21:44.504274,
332.5061340332031,1,2019-12-13 05:21:44.620999,
324.6224060058594,1,2019-12-13 05:21:44.733982,-8496.6806640625
276.59149169921875,1,2019-12-13 05:21:44.849642,
308.623291015625,2,2019-12-13 05:21:44.978790,
356.2749938964844,2,2019-12-13 05:21:45.097269,
385.65753173828125,2,2019-12-13 05:21:45.212124,
375.839599609375,2,2019-12-13 05:21:45.328244,
373.4541931152344,2,2019-12-13 05:21:45.446481,
353.6191711425781,2,2019-12-13 05:21:45.566072,
368.2447204589844,2,2019-12-13 05:21:45.680779,
402.767578125,2,2019-12-13 05:21:45.795141,-8642.490234375
422.8184509277344,2,2019-12-13 05:21:45.918511,
408.6851501464844,2,2019-12-13 05:21:46.042357,
399.373779296875,2,2019-12-13 05:21:46.161776,
415.0020446777344,2,2019-12-13 05:21:46.274243,
435.1148681640625,2,2019-12-13 05:21:46.391320,
468.4839172363281,2,2019-12-13 05:21:46.504515,
418.125244140625,2,2019-12-13 05:21:46.620543,
482.0626220703125,2,2019-12-13 05:21:46.732487,
467.3685302734375,2,2019-12-13 05:21:46.847566,
457.31005859375,2,2019-12-13 05:21:46.962346,
435.31121826171875,2,2019-12-13 05:21:47.080674,-8714.595703125
422.64495849609375,2,2019-12-13 05:21:47.189764,
408.2846374511719,2,2019-12-13 05:21:47.310749,
439.9006042480469,2,2019-12-13 05:21:47.429492,
513.9508666992188,2,2019-12-13 05:21:47.547764,
486.4635314941406,2,2019-12-13 05:21:47.662337,
427.2376708984375,2,2019-12-13 05:21:47.775285,
388.07391357421875,2,2019-12-13 05:21:47.895159,
376.9073486328125,2,2019-12-13 05:21:48.011512,
465.7060241699219,2,2019-12-13 05:21:48.129162,
408.00018310546875,2,2019-12-13 05:21:48.244004,
387.6524658203125,2,2019-12-13 05:21:48.361915,-8729.279296875
366.342529296875,2,2019-12-13 05:21:48.479982,
365.72796630859375,2,2019-12-13 05:21:48.600741,
386.9736633300781,2,2019-12-13 05:21:48.714475,
367.6391296386719,2,2019-12-13 05:21:48.831365,
363.29217529296875,2,2019-12-13 05:21:48.949269,
335.16400146484375,2,2019-12-13 05:21:49.068661,
301.57623291015625,2,2019-12-13 05:21:49.182648,
375.3941650390625,2,2019-12-13 05:21:49.297131,
326.82171630859375,2,2019-12-13 05:21:49.413588,
319.09478759765625,2,2019-12-13 05:21:49.529848,
297.7538146972656,2,2019-12-13 05:21:49.648750,-8787.65625
254.8201141357422,2,2019-12-13 05:21:49.758413,
275.536865234375,2,2019-12-13 05:21:49.875627,
294.74224853515625,2,2019-12-13 05:21:49.988169,
295.00238037109375,2,2019-12-13 05:21:50.106663,
323.6123352050781,2,2019-12-13 05:21:50.218817,
236.9700164794922,2,2019-12-13 05:21:50.332558,
301.29949951171875,2,2019-12-13 05:21:50.447483,
321.25091552734375,2,2019-12-13 05:21:50.567605,
325.4605712890625,2,2019-12-13 05:21:50.681194,
213.13636779785156,2,2019-12-13 05:21:50.800275,
275.50592041015625,2,2019-12-13 05:21:50.917141,-8991.66015625
312.31353759765625,2,2019-12-13 05:21:51.031700,
220.77337646484375,2,2019-12-13 05:21:51.145925,
247.6310272216797,2,2019-12-13 05:21:51.264709,
241.14376831054688,2,2019-12-13 05:21:51.384409,
305.7228088378906,2,2019-12-13 05:21:51.497826,
291.31195068359375,2,2019-12-13 05:21:51.616191,
206.4822235107422,2,2019-12-13 05:21:51.729095,
343.8540344238281,2,2019-12-13 05:21:51.845097,
297.697265625,2,2019-12-13 05:21:51.965880,
285.668701171875,2,2019-12-13 05:21:52.085352,
326.3741455078125,2,2019-12-13 05:21:52.195220,-9270.376953125
318.860107421875,2,2019-12-13 05:21:52.309420,
311.4888916015625,2,2019-12-13 05:21:52.425947,
295.5734558105469,2,2019-12-13 05:21:52.546246,
307.5643615722656,2,2019-12-13 05:21:52.661615,
311.51666259765625,2,2019-12-13 05:21:52.775482,
335.0776062011719,2,2019-12-13 05:21:52.895940,
344.28082275390625,2,2019-12-13 05:21:53.012392,
327.5164794921875,2,2019-12-13 05:21:53.134537,
364.02337646484375,2,2019-12-13 05:21:53.262369,
334.3179931640625,2,2019-12-13 05:21:53.384491,
295.4962463378906,2,2019-12-13 05:21:53.503726,-9518.3046875
360.768798828125,2,2019-12-13 05:21:53.623887,
365.435302734375,2,2019-12-13 05:21:53.746926,
389.7589416503906,2,2019-12-13 05:21:53.870337,
364.27239990234375,2,2019-12-13 05:21:53.996106,
321.59808349609375,2,2019-12-13 05:21:54.118585,
356.29534912109375,2,2019-12-13 05:21:54.246179,
421.7964172363281,2,2019-12-13 05:21:54.376119,
316.221435546875,2,2019-12-13 05:21:54.501048,
370.23187255859375,2,2019-12-13 05:21:54.625116,
368.496337890625,2,2019-12-13 05:21:54.744264,
324.53692626953125,2,2019-12-13 05:21:54.861318,-9682.939453125
378.58978271484375,2,2019-12-13 05:21:54.973823,
398.5032958984375,2,2019-12-13 05:21:55.091877,
445.2112121582031,2,2019-12-13 05:21:55.202657,
361.4854736328125,2,2019-12-13 05:21:55.320632,
383.963134765625,2,2019-12-13 05:21:55.438641,
401.671630859375,2,2019-12-13 05:21:55.566198,
454.4261474609375,2,2019-12-13 05:21:55.690476,
470.21502685546875,2,2019-12-13 05:21:55.814040,
359.2617492675781,2,2019-12-13 05:21:55.937486,
388.79168701171875,3,2019-12-13 05:21:56.066497,
407.65203857421875,3,2019-12-13 05:21:56.191713,
429.84625244140625,3,2019-12-13 05:21:56.318316,
421.1112060546875,3,2019-12-13 05:21:56.446981,
368.9302673339844,3,2019-12-13 05:21:56.575734,
366.8185729980469,3,2019-12-13 05:21:56.705235,
372.9988708496094,3,2019-12-13 05:21:56.835623,
417.5923156738281,3,2019-12-13 05:21:56.962901,
415.59576416015625,3,2019-12-13 05:21:57.088597,
345.28179931640625,3,2019-12-13 05:21:57.216489,
345.73651123046875,3,2019-12-13 05:21:57.343061,-9503.939453125
365.71044921875,3,2019-12-13 05:21:57.471608,
330.0007629394531,3,2019-12-13 05:21:57.596846,
341.0892333984375,3,2019-12-13 05:21:57.722221,
390.6273193359375,3,2019-12-13 05:21:57.856242,
409.4115905761719,3,2019-12-13 05:21:57.984663,
362.154296875,3,2019-12-13 05:21:58.110883,
341.8295593261719,3,2019-12-13 05:21:58.239126,
370.3590087890625,3,2019-12-13 05:21:58.363178,
372.6318054199219,3,2019-12-13 05:21:58.488702,
390.0330505371094,3,2019-12-13 05:21:58.616630,
342.70562744140625,3,2019-12-13 05:21:58.741138,-9480.197265625
430.23370361328125,3,2019-12-13 05:21:58.863566,
429.66131591796875,3,2019-12-13 05:21:58.990690,
363.10736083984375,3,2019-12-13 05:21:59.114117,
347.48748779296875,3,2019-12-13 05:21:59.234888,
343.6094665527344,3,2019-12-13 05:21:59.354504,
394.03497314453125,3,2019-12-13 05:21:59.479943,
380.7614440917969,3,2019-12-13 05:21:59.602023,
372.6555480957031,3,2019-12-13 05:21:59.718026,
387.7817687988281,3,2019-12-13 05:21:59.843308,
368.7605895996094,3,2019-12-13 05:21:59.967546,
389.756103515625,3,2019-12-13 05:22:00.092677,-9568.3310546875
339.0489501953125,3,2019-12-13 05:22:00.204473,
388.2281799316406,3,2019-12-13 05:22:00.322879,
364.8993225097656,3,2019-12-13 05:22:00.442056,
392.1866760253906,3,2019-12-13 05:22:00.564566,
383.9535217285156,3,2019-12-13 05:22:00.679242,
363.6871032714844,3,2019-12-13 05:22:00.801631,
347.0351257324219,3,2019-12-13 05:22:00.932050,
385.1982421875,3,2019-12-13 05:22:01.060386,
343.31060791015625,3,2019-12-13 05:22:01.195089,
339.98583984375,3,2019-12-13 05:22:01.329689,
344.0852966308594,3,2019-12-13 05:22:01.454606,-9709.197265625
374.4790344238281,3,2019-12-13 05:22:01.643980,
385.9846496582031,3,2019-12-13 05:22:01.822020,
341.85888671875,3,2019-12-13 05:22:02.014893,
385.9716491699219,3,2019-12-13 05:22:02.194739,
363.4903564453125,3,2019-12-13 05:22:02.342312,
368.7595520019531,3,2019-12-13 05:22:02.496264,
346.84710693359375,3,2019-12-13 05:22:02.626152,
341.3684387207031,3,2019-12-13 05:22:02.773705,
385.60650634765625,3,2019-12-13 05:22:02.932681,
346.0069274902344,3,2019-12-13 05:22:03.087803,
324.5855407714844,3,2019-12-13 05:22:03.263669,-9785.91015625
319.5242614746094,3,2019-12-13 05:22:03.392372,
354.8847961425781,3,2019-12-13 05:22:03.551249,
318.5325012207031,3,2019-12-13 05:22:03.680973,
299.52679443359375,3,2019-12-13 05:22:03.807647,
361.53070068359375,3,2019-12-13 05:22:03.925309,
307.7856140136719,3,2019-12-13 05:22:04.053643,
311.32757568359375,3,2019-12-13 05:22:04.174846,
359.3125,3,2019-12-13 05:22:04.289894,
360.30511474609375,3,2019-12-13 05:22:04.407932,
339.3985290527344,3,2019-12-13 05:22:04.526829,
332.6321716308594,3,2019-12-13 05:22:04.642963,-9762.369140625
326.83404541015625,3,2019-12-13 05:22:04.757526,
323.7145690917969,3,2019-12-13 05:22:04.880259,
368.41839599609375,3,2019-12-13 05:22:05.010130,
384.0250549316406,3,2019-12-13 05:22:05.156461,
371.4019775390625,3,2019-12-13 05:22:05.291199,
411.9755859375,3,2019-12-13 05:22:05.419251,
397.4658203125,3,2019-12-13 05:22:05.547477,
352.76995849609375,3,2019-12-13 05:22:05.671437,
399.22509765625,3,2019-12-13 05:22:05.788807,
379.3348083496094,3,2019-12-13 05:22:05.911406,
391.9768981933594,3,2019-12-13 05:22:06.035185,-9869.40625
383.86773681640625,3,2019-12-13 05:22:06.157862,
396.3522033691406,3,2019-12-13 05:22:06.284719,
385.29693603515625,3,2019-12-13 05:22:06.409881,
384.1377868652344,3,2019-12-13 05:22:06.540082,
360.6422424316406,3,2019-12-13 05:22:06.664234,
377.5389099121094,3,2019-12-13 05:22:06.785887,
388.2816162109375,3,2019-12-13 05:22:06.906760,
357.7383728027344,3,2019-12-13 05:22:07.027860,
372.2449645996094,3,2019-12-13 05:22:07.159475,
380.49346923828125,3,2019-12-13 05:22:07.304671,
376.4568786621094,3,2019-12-13 05:22:07.438660,-9999.03515625
363.0229797363281,3,2019-12-13 05:22:07.569047,
351.3592834472656,3,2019-12-13 05:22:07.757582,
375.92449951171875,3,2019-12-13 05:22:07.984413,
408.8552551269531,3,2019-12-13 05:22:08.208336,
413.37152099609375,3,2019-12-13 05:22:08.372686,
343.5331726074219,3,2019-12-13 05:22:08.516772,
377.6675720214844,4,2019-12-13 05:22:08.653289,
389.3394470214844,4,2019-12-13 05:22:08.821577,
365.69586181640625,4,2019-12-13 05:22:08.987042,-10065.65625
358.14453125,4,2019-12-13 05:22:09.141035,
339.5214538574219,4,2019-12-13 05:22:09.299152,
347.6431579589844,4,2019-12-13 05:22:09.476729,
365.83917236328125,4,2019-12-13 05:22:09.694416,
379.2799377441406,4,2019-12-13 05:22:09.879262,
403.593017578125,4,2019-12-13 05:22:10.021974,
366.5587158203125,4,2019-12-13 05:22:10.158969,
367.5121154785156,4,2019-12-13 05:22:10.295833,
406.0787048339844,4,2019-12-13 05:22:10.428421,
372.7534484863281,4,2019-12-13 05:22:10.559144,
371.35772705078125,4,2019-12-13 05:22:10.686162,-10124.3515625
395.99517822265625,4,2019-12-13 05:22:10.815984,
400.0569152832031,4,2019-12-13 05:22:10.945469,
326.9061584472656,4,2019-12-13 05:22:11.074808,
364.50823974609375,4,2019-12-13 05:22:11.203502,
402.97369384765625,4,2019-12-13 05:22:11.337886,
389.427734375,4,2019-12-13 05:22:11.465315,
418.49041748046875,4,2019-12-13 05:22:11.596575,
382.6416931152344,4,2019-12-13 05:22:11.722808,
482.90704345703125,4,2019-12-13 05:22:11.854254,
471.0608215332031,4,2019-12-13 05:22:11.980792,
404.1261291503906,4,2019-12-13 05:22:12.107654,-10143.1787109375
384.654296875,4,2019-12-13 05:22:12.229818,
367.9404296875,4,2019-12-13 05:22:12.356373,
437.25323486328125,4,2019-12-13 05:22:12.493107,
402.79443359375,4,2019-12-13 05:22:12.618114,
407.0702209472656,4,2019-12-13 05:22:12.745494,
431.6614074707031,4,2019-12-13 05:22:12.880878,
399.9736633300781,4,2019-12-13 05:22:13.011394,
438.32623291015625,4,2019-12-13 05:22:13.138170,
383.591796875,4,2019-12-13 05:22:13.261157,
427.1963806152344,4,2019-12-13 05:22:13.383617,
398.5177917480469,4,2019-12-13 05:22:13.512743,-10202.310546875
410.54693603515625,4,2019-12-13 05:22:13.639465,
409.75115966796875,4,2019-12-13 05:22:13.766271,
383.802734375,4,2019-12-13 05:22:13.892176,
375.72406005859375,4,2019-12-13 05:22:14.021234,
405.2505187988281,4,2019-12-13 05:22:14.155780,
380.8796691894531,4,2019-12-13 05:22:14.285118,
376.9254150390625,4,2019-12-13 05:22:14.417924,
383.9688720703125,4,2019-12-13 05:22:14.548827,
398.83331298828125,4,2019-12-13 05:22:14.678998,
403.9217224121094,4,2019-12-13 05:22:14.809391,
358.76165771484375,4,2019-12-13 05:22:14.940348,-10123.1640625
395.6931457519531,4,2019-12-13 05:22:15.074157,
404.80194091796875,4,2019-12-13 05:22:15.206699,
393.4226379394531,4,2019-12-13 05:22:15.337582,
354.0232238769531,4,2019-12-13 05:22:15.469581,
371.80615234375,4,2019-12-13 05:22:15.594718,
403.3006286621094,4,2019-12-13 05:22:15.718868,
378.75567626953125,4,2019-12-13 05:22:15.842790,
373.2672119140625,4,2019-12-13 05:22:15.966917,
363.2396545410156,4,2019-12-13 05:22:16.093180,
401.9839172363281,4,2019-12-13 05:22:16.217827,
357.86358642578125,4,2019-12-13 05:22:16.343045,-10249.1650390625
334.9402160644531,4,2019-12-13 05:22:16.465166,
414.0991516113281,4,2019-12-13 05:22:16.589240,
364.3669128417969,4,2019-12-13 05:22:16.718116,
374.4391784667969,4,2019-12-13 05:22:16.843250,
409.63568115234375,4,2019-12-13 05:22:16.970094,
408.9380187988281,4,2019-12-13 05:22:17.093635,
391.8770446777344,4,2019-12-13 05:22:17.216574,
396.362060546875,4,2019-12-13 05:22:17.341646,
403.6942138671875,4,2019-12-13 05:22:17.467312,
386.05755615234375,4,2019-12-13 05:22:17.593508,
392.0359191894531,4,2019-12-13 05:22:17.719537,-10281.9453125
405.66656494140625,4,2019-12-13 05:22:17.844594,
386.7713928222656,4,2019-12-13 05:22:17.972942,
420.3822937011719,4,2019-12-13 05:22:18.097606,
402.5664367675781,4,2019-12-13 05:22:18.221998,
378.287353515625,4,2019-12-13 05:22:18.348811,
425.36224365234375,4,2019-12-13 05:22:18.473815,
400.8551025390625,4,2019-12-13 05:22:18.595494,
401.3562927246094,4,2019-12-13 05:22:18.730874,
404.5628662109375,4,2019-12-13 05:22:18.857114,
386.9321594238281,4,2019-12-13 05:22:18.979919,
376.9312744140625,4,2019-12-13 05:22:19.103490,-10289.345703125
384.3912658691406,4,2019-12-13 05:22:19.231240,
355.3716735839844,4,2019-12-13 05:22:19.355938,
381.0180969238281,4,2019-12-13 05:22:19.471659,
393.1999206542969,4,2019-12-13 05:22:19.587674,
371.1712646484375,4,2019-12-13 05:22:19.716239,
376.03314208984375,4,2019-12-13 05:22:19.841000,
392.6871643066406,4,2019-12-13 05:22:19.960092,
393.6944580078125,4,2019-12-13 05:22:20.088395,
392.0641784667969,4,2019-12-13 05:22:20.218228,
378.58245849609375,4,2019-12-13 05:22:20.346000,
396.8269348144531,4,2019-12-13 05:22:20.481145,-10332.7109375
407.24774169921875,4,2019-12-13 05:22:20.607514,
424.5077209472656,4,2019-12-13 05:22:20.733612,
363.7000732421875,4,2019-12-13 05:22:20.858819,
397.6492614746094,5,2019-12-13 05:22:20.995615,
399.8998718261719,5,2019-12-13 05:22:21.124052,
398.7106628417969,5,2019-12-13 05:22:21.247251,
390.1651916503906,5,2019-12-13 05:22:21.371812,
369.7266540527344,5,2019-12-13 05:22:21.501275,
370.2605285644531,5,2019-12-13 05:22:21.626271,-10372.3798828125
380.2888488769531,5,2019-12-13 05:22:21.749396,
410.1922912597656,5,2019-12-13 05:22:21.871136,
422.199951171875,5,2019-12-13 05:22:21.993153,
384.6009826660156,5,2019-12-13 05:22:22.116510,
384.7067565917969,5,2019-12-13 05:22:22.248654,
406.4493713378906,5,2019-12-13 05:22:22.373923,
389.3568420410156,5,2019-12-13 05:22:22.501265,
393.89093017578125,5,2019-12-13 05:22:22.628423,
414.7718811035156,5,2019-12-13 05:22:22.753554,
427.1605529785156,5,2019-12-13 05:22:22.877193,
383.63226318359375,5,2019-12-13 05:22:22.999799,-10398.4609375
371.8851623535156,5,2019-12-13 05:22:23.122752,
385.770263671875,5,2019-12-13 05:22:23.247863,
396.7882080078125,5,2019-12-13 05:22:23.373462,
411.9407653808594,5,2019-12-13 05:22:23.505437,
377.0392761230469,5,2019-12-13 05:22:23.630868,
479.3009033203125,5,2019-12-13 05:22:23.759774,
472.3955078125,5,2019-12-13 05:22:23.887251,
411.28741455078125,5,2019-12-13 05:22:24.012918,
392.12127685546875,5,2019-12-13 05:22:24.144147,
377.9929504394531,5,2019-12-13 05:22:24.273604,
434.67376708984375,5,2019-12-13 05:22:24.403759,-10418.109375
414.2264099121094,5,2019-12-13 05:22:24.527225,
408.7998046875,5,2019-12-13 05:22:24.649649,
424.3565673828125,5,2019-12-13 05:22:24.781964,
401.6474609375,5,2019-12-13 05:22:24.905370,
423.5694580078125,5,2019-12-13 05:22:25.029135,
390.41204833984375,5,2019-12-13 05:22:25.151322,
412.41717529296875,5,2019-12-13 05:22:25.274298,
