g_loss,d_loss,epoch,created_at
0.4040035605430603,0.5509446859359741,0,2019-12-12 07:26:38.252131
0.40442705154418945,0.5505478978157043,0,2019-12-12 07:26:38.390134
0.4077494144439697,0.5471796989440918,0,2019-12-12 07:26:38.524851
0.4065990447998047,0.5483035445213318,0,2019-12-12 07:26:38.652261
0.40610623359680176,0.5488179922103882,0,2019-12-12 07:26:38.787482
0.40472930669784546,0.5501757860183716,0,2019-12-12 07:26:38.922029
0.4100522994995117,0.5448710322380066,0,2019-12-12 07:26:39.057337
0.4049449563026428,0.5499997138977051,0,2019-12-12 07:26:39.192395
0.40970659255981445,0.5452537536621094,0,2019-12-12 07:26:39.326184
0.769518256187439,0.3135111629962921,0,2019-12-12 07:26:39.461912
0.4337202310562134,0.5237930417060852,0,2019-12-12 07:26:39.597452
0.4295976758003235,0.5283851623535156,0,2019-12-12 07:26:39.728972
0.3912423849105835,0.565385639667511,0,2019-12-12 07:26:39.859787
0.3927402198314667,0.5636976957321167,0,2019-12-12 07:26:39.992631
0.4127958416938782,0.5428194999694824,0,2019-12-12 07:26:40.120194
0.4027369022369385,0.5526421070098877,0,2019-12-12 07:26:40.242713
0.4053369164466858,0.5497843623161316,0,2019-12-12 07:26:40.366095
0.405733585357666,0.5492997169494629,0,2019-12-12 07:26:40.493510
0.40662676095962524,0.5483744144439697,0,2019-12-12 07:26:40.621528
0.40215322375297546,0.5528082847595215,0,2019-12-12 07:26:40.751815
0.40629470348358154,0.5486471652984619,0,2019-12-12 07:26:40.875502
0.4174349009990692,0.5377817749977112,0,2019-12-12 07:26:41.003515
0.42128634452819824,0.5340113043785095,0,2019-12-12 07:26:41.128747
0.4130766987800598,0.5419365167617798,0,2019-12-12 07:26:41.252713
0.4110368490219116,0.5438975691795349,0,2019-12-12 07:26:41.376351
0.4105176031589508,0.5444043874740601,0,2019-12-12 07:26:41.500464
0.40892302989959717,0.5459544062614441,0,2019-12-12 07:26:41.623467
0.4090401530265808,0.5458245873451233,0,2019-12-12 07:26:41.747768
0.40423861145973206,0.5506126284599304,0,2019-12-12 07:26:41.873851
0.4060836136341095,0.5487587451934814,0,2019-12-12 07:26:42.014006
0.4088805615901947,0.5459804534912109,0,2019-12-12 07:26:42.139684
0.4035046398639679,0.5513500571250916,0,2019-12-12 07:26:42.301238
0.40505266189575195,0.5497732162475586,0,2019-12-12 07:26:42.442506
0.40476495027542114,0.5500693321228027,0,2019-12-12 07:26:42.617638
0.40752893686294556,0.5473084449768066,0,2019-12-12 07:26:42.766628
0.4020041823387146,0.5528429746627808,0,2019-12-12 07:26:42.993564
0.40623578429222107,0.5485921502113342,0,2019-12-12 07:26:43.182271
0.4064295291900635,0.5483903288841248,0,2019-12-12 07:26:43.374608
0.40274786949157715,0.5520846247673035,0,2019-12-12 07:26:43.529297
0.40623605251312256,0.5485858917236328,0,2019-12-12 07:26:43.675939
0.4054325222969055,0.549379825592041,0,2019-12-12 07:26:43.831871
0.40968483686447144,0.5451483130455017,0,2019-12-12 07:26:43.967236
0.3990989327430725,0.5557674169540405,0,2019-12-12 07:26:44.092689
0.4096829891204834,0.5451480150222778,0,2019-12-12 07:26:44.228337
0.40432435274124146,0.5504875779151917,0,2019-12-12 07:26:44.363840
0.4004896283149719,0.5543559789657593,0,2019-12-12 07:26:44.500625
0.4068712294101715,0.547942578792572,0,2019-12-12 07:26:44.630775
0.40607279539108276,0.5487304925918579,0,2019-12-12 07:26:44.755427
0.4109410047531128,0.5439061522483826,0,2019-12-12 07:26:44.879539
0.4106420874595642,0.5441961288452148,0,2019-12-12 07:26:45.014993
0.40721938014030457,0.5475845336914062,0,2019-12-12 07:26:45.149240
0.4039190411567688,0.5508905053138733,0,2019-12-12 07:26:45.275483
0.4015187919139862,0.5533007979393005,0,2019-12-12 07:26:45.399146
0.4043236970901489,0.5504763722419739,1,2019-12-12 07:26:45.509544
0.40175989270210266,0.5530577898025513,1,2019-12-12 07:26:45.633034
0.4038078188896179,0.5509964227676392,1,2019-12-12 07:26:45.755462
0.4037824869155884,0.5510192513465881,1,2019-12-12 07:26:45.878857
0.4049665331840515,0.5498307943344116,1,2019-12-12 07:26:46.002450
0.4032776951789856,0.5515349507331848,1,2019-12-12 07:26:46.125262
0.42100703716278076,0.5341752171516418,1,2019-12-12 07:26:46.250241
0.3998381197452545,0.5550234913825989,1,2019-12-12 07:26:46.372854
0.4103237986564636,0.5445117354393005,1,2019-12-12 07:26:46.496188
0.4135710299015045,0.5413176417350769,1,2019-12-12 07:26:46.618766
0.40999066829681396,0.5448346734046936,1,2019-12-12 07:26:46.746062
0.4103306233882904,0.5444995760917664,1,2019-12-12 07:26:46.879611
0.40758973360061646,0.5472064018249512,1,2019-12-12 07:26:47.013676
0.4050946831703186,0.5496947169303894,1,2019-12-12 07:26:47.140866
0.4064894914627075,0.5483051538467407,1,2019-12-12 07:26:47.266809
0.4074360132217407,0.5473617315292358,1,2019-12-12 07:26:47.397043
0.4044385552406311,0.5503585934638977,1,2019-12-12 07:26:47.520725
0.4038393497467041,0.5509539842605591,1,2019-12-12 07:26:47.650726
0.4032105505466461,0.5515863299369812,1,2019-12-12 07:26:47.781263
0.40627598762512207,0.5485162734985352,1,2019-12-12 07:26:47.904376
0.4068934917449951,0.547898530960083,1,2019-12-12 07:26:48.033111
0.40299224853515625,0.5518062710762024,1,2019-12-12 07:26:48.155206
0.38953590393066406,0.5656542778015137,1,2019-12-12 07:26:48.277699
0.4211639165878296,0.5339890718460083,1,2019-12-12 07:26:48.401699
0.4177359938621521,0.5372728109359741,1,2019-12-12 07:26:48.527553
0.40976834297180176,0.5450465679168701,1,2019-12-12 07:26:48.651320
0.4091922640800476,0.5456175804138184,1,2019-12-12 07:26:48.775876
0.4057244658470154,0.5490642786026001,1,2019-12-12 07:26:48.899770
0.4057464599609375,0.5490388870239258,1,2019-12-12 07:26:49.024119
0.4066471755504608,0.5481431484222412,1,2019-12-12 07:26:49.153322
0.4058319926261902,0.5489553213119507,1,2019-12-12 07:26:49.290957
0.40402087569236755,0.5507702827453613,1,2019-12-12 07:26:49.417131
0.4072745144367218,0.547515869140625,1,2019-12-12 07:26:49.545667
0.4049503207206726,0.5498358607292175,1,2019-12-12 07:26:49.670874
0.4061878025531769,0.5486013293266296,1,2019-12-12 07:26:49.793929
0.40501922369003296,0.5497651100158691,1,2019-12-12 07:26:49.917749
0.40361592173576355,0.5511741042137146,1,2019-12-12 07:26:50.042797
0.40124616026878357,0.5535628199577332,1,2019-12-12 07:26:50.167025
0.4050893783569336,0.5496932864189148,1,2019-12-12 07:26:50.294089
0.41613537073135376,0.5388153195381165,1,2019-12-12 07:26:50.427711
0.4099826216697693,0.5448316931724548,1,2019-12-12 07:26:50.559189
0.42674121260643005,0.528697669506073,1,2019-12-12 07:26:50.682862
0.4198891520500183,0.5351999998092651,1,2019-12-12 07:26:50.811832
0.41236239671707153,0.5424953103065491,1,2019-12-12 07:26:50.950488
0.40810057520866394,0.5466985702514648,1,2019-12-12 07:26:51.090021
0.406147301197052,0.5486411452293396,1,2019-12-12 07:26:51.231187
0.4064423441886902,0.548348605632782,1,2019-12-12 07:26:51.372924
0.40703028440475464,0.5477609634399414,1,2019-12-12 07:26:51.512139
0.4059475064277649,0.5488376021385193,1,2019-12-12 07:26:51.649740
0.4045122265815735,0.5502728819847107,1,2019-12-12 07:26:51.780575
0.40674757957458496,0.5480390191078186,1,2019-12-12 07:26:51.923130
0.40350091457366943,0.5512877702713013,1,2019-12-12 07:26:52.057872
0.4049226641654968,0.5498615503311157,1,2019-12-12 07:26:52.186856
0.40676259994506836,0.5480208992958069,1,2019-12-12 07:26:52.316010
0.4038967490196228,0.5508884787559509,1,2019-12-12 07:26:52.485173
0.4063548445701599,0.5484264492988586,1,2019-12-12 07:26:52.623466
0.40618428587913513,0.5485989451408386,1,2019-12-12 07:26:52.774213
0.3987034559249878,0.5561497807502747,1,2019-12-12 07:26:52.929614
0.3956979513168335,0.5592302680015564,1,2019-12-12 07:26:53.096652
0.472873717546463,0.48804914951324463,1,2019-12-12 07:26:53.256443
0.41844260692596436,0.5366066098213196,1,2019-12-12 07:26:53.441283
0.4180939197540283,0.5369455814361572,1,2019-12-12 07:26:53.588592
0.41692063212394714,0.5381057858467102,1,2019-12-12 07:26:53.731269
0.4020237624645233,0.552807092666626,1,2019-12-12 07:26:53.871673
0.40501850843429565,0.5497860312461853,1,2019-12-12 07:26:54.005230
0.4050079882144928,0.5497843027114868,1,2019-12-12 07:26:54.129059
0.40656960010528564,0.5482351779937744,1,2019-12-12 07:26:54.251120
0.4046916961669922,0.5501037240028381,1,2019-12-12 07:26:54.380107
0.405762255191803,0.549032986164093,1,2019-12-12 07:26:54.510794
0.4064239263534546,0.5483669638633728,1,2019-12-12 07:26:54.635083
0.404138445854187,0.5506569743156433,1,2019-12-12 07:26:54.762638
0.4110182523727417,0.5438219308853149,1,2019-12-12 07:26:54.885271
0.4010462462902069,0.5537761449813843,1,2019-12-12 07:26:55.007619
0.4092285633087158,0.5455795526504517,1,2019-12-12 07:26:55.129524
0.4028265178203583,0.5519731640815735,1,2019-12-12 07:26:55.250611
0.4095391631126404,0.5452736616134644,1,2019-12-12 07:26:55.373633
0.40311700105667114,0.5516802072525024,1,2019-12-12 07:26:55.495350
0.40666335821151733,0.5481476783752441,1,2019-12-12 07:26:55.617407
0.4070642590522766,0.5477409362792969,1,2019-12-12 07:26:55.743562
0.4015008509159088,0.5533237457275391,1,2019-12-12 07:26:55.873902
0.4089297354221344,0.5460161566734314,1,2019-12-12 07:26:56.012913
0.2964441180229187,0.684844434261322,1,2019-12-12 07:26:56.142018
0.32471388578414917,0.6447369456291199,1,2019-12-12 07:26:56.267768
0.3605901300907135,0.5995417237281799,1,2019-12-12 07:26:56.395601
0.40067538619041443,0.5556503534317017,1,2019-12-12 07:26:56.520268
0.4096606969833374,0.5456973910331726,1,2019-12-12 07:26:56.646374
0.40730953216552734,0.5479607582092285,1,2019-12-12 07:26:56.772760
0.3998897671699524,0.5553581118583679,1,2019-12-12 07:26:56.899509
0.4263628125190735,0.5296667814254761,1,2019-12-12 07:26:57.029968
0.4750362038612366,0.48737025260925293,1,2019-12-12 07:26:57.165232
0.4239407479763031,0.5345703959465027,1,2019-12-12 07:26:57.303531
0.46799856424331665,0.4952458143234253,1,2019-12-12 07:26:57.439628
0.3966834545135498,0.5601215362548828,1,2019-12-12 07:26:57.574104
0.41719692945480347,0.538462221622467,1,2019-12-12 07:26:57.709995
0.4004349112510681,0.5548189878463745,2,2019-12-12 07:26:57.826928
0.4083910882472992,0.5467193126678467,2,2019-12-12 07:26:57.962554
0.40886059403419495,0.5464342832565308,2,2019-12-12 07:26:58.085049
0.41003912687301636,0.5451188087463379,2,2019-12-12 07:26:58.208255
0.4082651138305664,0.5469767451286316,2,2019-12-12 07:26:58.330972
0.4037522077560425,0.5513715744018555,2,2019-12-12 07:26:58.457295
0.406896710395813,0.5481435656547546,2,2019-12-12 07:26:58.587688
0.40502381324768066,0.5499604940414429,2,2019-12-12 07:26:58.712669
0.4040714204311371,0.5508913397789001,2,2019-12-12 07:26:58.837769
0.4044082462787628,0.5505444407463074,2,2019-12-12 07:26:58.962964
0.40337494015693665,0.551602840423584,2,2019-12-12 07:26:59.091161
0.4102064371109009,0.544837236404419,2,2019-12-12 07:26:59.214353
0.4054434597492218,0.549522340297699,2,2019-12-12 07:26:59.338085
0.40536221861839294,0.5495447516441345,2,2019-12-12 07:26:59.467181
0.404815673828125,0.5501187443733215,2,2019-12-12 07:26:59.598038
0.40352287888526917,0.5513853430747986,2,2019-12-12 07:26:59.723263
0.40952783823013306,0.5453779697418213,2,2019-12-12 07:26:59.847796
0.4031238257884979,0.5517718195915222,2,2019-12-12 07:26:59.972173
0.40104788541793823,0.5538471937179565,2,2019-12-12 07:27:00.096892
0.40799111127853394,0.5468829274177551,2,2019-12-12 07:27:00.225159
0.40636733174324036,0.5484790802001953,2,2019-12-12 07:27:00.359272
0.4052751064300537,0.5495603084564209,2,2019-12-12 07:27:00.492249
0.40675437450408936,0.5480870604515076,2,2019-12-12 07:27:00.621258
0.4038268029689789,0.5510103702545166,2,2019-12-12 07:27:00.754449
0.4065077006816864,0.5483114123344421,2,2019-12-12 07:27:00.887591
0.40574145317077637,0.5490801334381104,2,2019-12-12 07:27:01.018209
0.4060555398464203,0.5487675666809082,2,2019-12-12 07:27:01.156291
0.40370601415634155,0.5511186122894287,2,2019-12-12 07:27:01.288404
0.40727412700653076,0.54755038022995,2,2019-12-12 07:27:01.417215
0.4008525013923645,0.554024875164032,2,2019-12-12 07:27:01.544592
0.48056599497795105,0.48180195689201355,2,2019-12-12 07:27:01.675488
0.43275418877601624,0.5236902236938477,2,2019-12-12 07:27:01.802987
0.4197999835014343,0.5354496240615845,2,2019-12-12 07:27:01.933932
0.4039120078086853,0.5513601899147034,2,2019-12-12 07:27:02.069800
0.3938543200492859,0.5615274906158447,2,2019-12-12 07:27:02.193998
0.4172554612159729,0.537971019744873,2,2019-12-12 07:27:02.327930
0.4053249955177307,0.5496403574943542,2,2019-12-12 07:27:02.455218
0.39409297704696655,0.5610448122024536,2,2019-12-12 07:27:02.580464
0.40365874767303467,0.55124431848526,2,2019-12-12 07:27:02.707664
0.40571415424346924,0.5492060780525208,2,2019-12-12 07:27:02.839867
0.4078701138496399,0.5470340251922607,2,2019-12-12 07:27:02.984288
0.40773501992225647,0.5471448302268982,2,2019-12-12 07:27:03.128514
0.40296852588653564,0.551903247833252,2,2019-12-12 07:27:03.270193
0.40535542368888855,0.5495074391365051,2,2019-12-12 07:27:03.405223
0.4086460769176483,0.5462144017219543,2,2019-12-12 07:27:03.533093
0.4072325825691223,0.5476078987121582,2,2019-12-12 07:27:03.657487
0.4064628481864929,0.5483698844909668,2,2019-12-12 07:27:03.781189
0.4014902412891388,0.5533501505851746,2,2019-12-12 07:27:03.910518
0.4040759205818176,0.5507476329803467,2,2019-12-12 07:27:04.038336
0.4058976173400879,0.5489160418510437,2,2019-12-12 07:27:04.175419
0.40598469972610474,0.5488249659538269,2,2019-12-12 07:27:04.314801
0.4053032398223877,0.5495095252990723,2,2019-12-12 07:27:04.452438
0.4065120816230774,0.5483021140098572,2,2019-12-12 07:27:04.592756
0.4094736576080322,0.545354425907135,2,2019-12-12 07:27:04.729307
0.4024597406387329,0.552358090877533,2,2019-12-12 07:27:04.874607
0.4062879979610443,0.5485138297080994,2,2019-12-12 07:27:05.022777
0.4042201638221741,0.5505841970443726,2,2019-12-12 07:27:05.160903
0.4056670069694519,0.5491330623626709,2,2019-12-12 07:27:05.289083
0.4069272577762604,0.5478742718696594,2,2019-12-12 07:27:05.433867
0.40414464473724365,0.5506658554077148,2,2019-12-12 07:27:05.582068
0.37665629386901855,0.5794582962989807,2,2019-12-12 07:27:05.729570
0.39863696694374084,0.5564202666282654,2,2019-12-12 07:27:05.856736
0.40300071239471436,0.5518646240234375,2,2019-12-12 07:27:06.001319
0.41148674488067627,0.5433738231658936,2,2019-12-12 07:27:06.150317
0.4018527865409851,0.5529768466949463,2,2019-12-12 07:27:06.298670
0.4071672558784485,0.5476403832435608,2,2019-12-12 07:27:06.445167
0.40340274572372437,0.5514479279518127,2,2019-12-12 07:27:06.590773
0.4070048928260803,0.5478275418281555,2,2019-12-12 07:27:06.733584
0.4046974778175354,0.5501200556755066,2,2019-12-12 07:27:06.879949
0.40518635511398315,0.5496272444725037,2,2019-12-12 07:27:07.018038
0.40538957715034485,0.5494181513786316,2,2019-12-12 07:27:07.159763
0.4053308367729187,0.5494866967201233,2,2019-12-12 07:27:07.296769
0.4062281548976898,0.5485995411872864,2,2019-12-12 07:27:07.434818
0.4065312147140503,0.5482842326164246,2,2019-12-12 07:27:07.566599
0.4048272967338562,0.5499769449234009,2,2019-12-12 07:27:07.691852
0.40524476766586304,0.5495634078979492,2,2019-12-12 07:27:07.818786
0.40445733070373535,0.5503571629524231,2,2019-12-12 07:27:07.954160
0.40250343084335327,0.5523214936256409,2,2019-12-12 07:27:08.079525
0.40378937125205994,0.5510178804397583,2,2019-12-12 07:27:08.204134
0.40650615096092224,0.5482996702194214,2,2019-12-12 07:27:08.332461
0.4047015905380249,0.5500983595848083,2,2019-12-12 07:27:08.464633
0.40625083446502686,0.5485467314720154,2,2019-12-12 07:27:08.598530
0.40507739782333374,0.5497182011604309,2,2019-12-12 07:27:08.721029
0.40621238946914673,0.5485804677009583,2,2019-12-12 07:27:08.843720
0.40624845027923584,0.5485455989837646,2,2019-12-12 07:27:08.970600
0.40527671575546265,0.549514889717102,2,2019-12-12 07:27:09.107664
0.40958598256111145,0.5452306270599365,2,2019-12-12 07:27:09.231348
0.40954428911209106,0.5452733635902405,2,2019-12-12 07:27:09.389034
0.4356343150138855,0.5204724669456482,2,2019-12-12 07:27:09.527600
0.42386648058891296,0.5314403176307678,2,2019-12-12 07:27:09.693794
0.42413216829299927,0.5311923027038574,2,2019-12-12 07:27:09.945839
0.4005297124385834,0.5543190240859985,2,2019-12-12 07:27:10.137559
0.39948976039886475,0.5553731918334961,2,2019-12-12 07:27:10.331754
0.4011593163013458,0.5536759495735168,2,2019-12-12 07:27:10.480698
0.40029841661453247,0.554545521736145,3,2019-12-12 07:27:10.653940
0.4087298512458801,0.5460903644561768,3,2019-12-12 07:27:10.794251
0.4045422673225403,0.5502604842185974,3,2019-12-12 07:27:10.926846
0.4046156406402588,0.550190806388855,3,2019-12-12 07:27:11.057227
0.4067244529724121,0.5480747222900391,3,2019-12-12 07:27:11.182061
0.40554654598236084,0.5492470264434814,3,2019-12-12 07:27:11.309651
0.40466758608818054,0.5501286387443542,3,2019-12-12 07:27:11.433472
0.4068966209888458,0.5479008555412292,3,2019-12-12 07:27:11.558856
0.4051327407360077,0.5496585369110107,3,2019-12-12 07:27:11.682441
0.40471702814102173,0.550072968006134,3,2019-12-12 07:27:11.805865
0.40613633394241333,0.5486530065536499,3,2019-12-12 07:27:11.934903
0.4064723551273346,0.5483182072639465,3,2019-12-12 07:27:12.062270
0.40535640716552734,0.5494309067726135,3,2019-12-12 07:27:12.188664
0.40501606464385986,0.5497703552246094,3,2019-12-12 07:27:12.314441
0.4056706428527832,0.5491170287132263,3,2019-12-12 07:27:12.439663
0.405728280544281,0.5490612983703613,3,2019-12-12 07:27:12.566320
0.40587007999420166,0.5489200353622437,3,2019-12-12 07:27:12.691209
0.40568989515304565,0.5490956902503967,3,2019-12-12 07:27:12.815733
0.4054970443248749,0.549287736415863,3,2019-12-12 07:27:12.941312
0.4054524600505829,0.5493322014808655,3,2019-12-12 07:27:13.066147
0.405222624540329,0.5495609641075134,3,2019-12-12 07:27:13.195351
0.40536797046661377,0.5494158267974854,3,2019-12-12 07:27:13.321499
0.4055420756340027,0.5492426156997681,3,2019-12-12 07:27:13.446722
0.40566882491111755,0.5491170287132263,3,2019-12-12 07:27:13.575117
0.4058407247066498,0.5489420890808105,3,2019-12-12 07:27:13.699813
0.40542489290237427,0.5493578910827637,3,2019-12-12 07:27:13.823526
0.4054563343524933,0.5493270754814148,3,2019-12-12 07:27:13.947025
0.4053424894809723,0.5494400262832642,3,2019-12-12 07:27:14.071103
0.40545654296875,0.5493247509002686,3,2019-12-12 07:27:14.194724
0.40591883659362793,0.5488637089729309,3,2019-12-12 07:27:14.318968
0.4055051803588867,0.5492771863937378,3,2019-12-12 07:27:14.448320
0.4053550362586975,0.5494276285171509,3,2019-12-12 07:27:14.571260
0.40582573413848877,0.5489562153816223,3,2019-12-12 07:27:14.696804
0.4053707420825958,0.5494098663330078,3,2019-12-12 07:27:14.825547
0.4053759276866913,0.5494062304496765,3,2019-12-12 07:27:14.961852
0.40565425157546997,0.5491260886192322,3,2019-12-12 07:27:15.096054
0.40522056818008423,0.5495604872703552,3,2019-12-12 07:27:15.223317
0.40550708770751953,0.5492724180221558,3,2019-12-12 07:27:15.348223
0.40563109517097473,0.5491487383842468,3,2019-12-12 07:27:15.475485
0.40490061044692993,0.5498794913291931,3,2019-12-12 07:27:15.605319
0.4058765769004822,0.5489034652709961,3,2019-12-12 07:27:15.741213
0.4054291844367981,0.5493493676185608,3,2019-12-12 07:27:15.866344
0.4049626886844635,0.549816906452179,3,2019-12-12 07:27:15.993012
0.4053300619125366,0.5494493246078491,3,2019-12-12 07:27:16.124610
0.40636059641838074,0.5484217405319214,3,2019-12-12 07:27:16.261245
0.4054992198944092,0.5492801666259766,3,2019-12-12 07:27:16.388930
0.4054020047187805,0.54937744140625,3,2019-12-12 07:27:16.516344
0.4054451584815979,0.5493330359458923,3,2019-12-12 07:27:16.644448
0.4050907790660858,0.5496880412101746,3,2019-12-12 07:27:16.779003
0.4053930640220642,0.5493851900100708,3,2019-12-12 07:27:16.902218
0.4062267243862152,0.5485526323318481,3,2019-12-12 07:27:17.035561
0.40562134981155396,0.5491581559181213,3,2019-12-12 07:27:17.167307
0.40536215901374817,0.5494164228439331,3,2019-12-12 07:27:17.290605
0.404651403427124,0.5501273274421692,3,2019-12-12 07:27:17.415566
0.4044501781463623,0.5503293871879578,3,2019-12-12 07:27:17.539510
0.4048920273780823,0.5498859882354736,3,2019-12-12 07:27:17.664230
0.405423104763031,0.549355149269104,3,2019-12-12 07:27:17.788119
0.4056607782840729,0.5491164326667786,3,2019-12-12 07:27:17.912474
0.40558749437332153,0.5491902232170105,3,2019-12-12 07:27:18.036789
0.40550631284713745,0.5492715239524841,3,2019-12-12 07:27:18.161729
0.40657758712768555,0.5482010841369629,3,2019-12-12 07:27:18.291276
0.4068087339401245,0.5479716658592224,3,2019-12-12 07:27:18.416143
0.4066447913646698,0.5481346249580383,3,2019-12-12 07:27:18.540283
0.4047682285308838,0.5500097274780273,3,2019-12-12 07:27:18.665769
0.4043053388595581,0.550474226474762,3,2019-12-12 07:27:18.789895
0.40599584579467773,0.5487814545631409,3,2019-12-12 07:27:18.913434
0.40567249059677124,0.5491050481796265,3,2019-12-12 07:27:19.037069
0.40761059522628784,0.5471730828285217,3,2019-12-12 07:27:19.160857
0.4074796736240387,0.5473031997680664,3,2019-12-12 07:27:19.283979
0.40399229526519775,0.5507878661155701,3,2019-12-12 07:27:19.411658
0.4066375494003296,0.5481414794921875,3,2019-12-12 07:27:19.549614
0.40513378381729126,0.5496423840522766,3,2019-12-12 07:27:19.677331
0.4052894711494446,0.5494871735572815,3,2019-12-12 07:27:19.802902
0.4065980613231659,0.5481794476509094,3,2019-12-12 07:27:19.926931
0.41050735116004944,0.5443066954612732,3,2019-12-12 07:27:20.050755
0.4038422107696533,0.550938606262207,3,2019-12-12 07:27:20.175004
0.4069162905216217,0.5478633046150208,3,2019-12-12 07:27:20.299769
0.40637826919555664,0.5483992695808411,3,2019-12-12 07:27:20.424630
0.4052135944366455,0.5495628118515015,3,2019-12-12 07:27:20.548774
0.4070024788379669,0.5477772355079651,3,2019-12-12 07:27:20.674800
0.40657609701156616,0.5482022762298584,3,2019-12-12 07:27:20.804395
0.40453654527664185,0.5502410531044006,3,2019-12-12 07:27:20.928458
0.4072667360305786,0.5475142598152161,3,2019-12-12 07:27:21.053785
0.4031519889831543,0.551632285118103,3,2019-12-12 07:27:21.179243
0.40706667304039,0.5477133989334106,3,2019-12-12 07:27:21.303995
0.4046901762485504,0.5500867962837219,3,2019-12-12 07:27:21.428750
0.40519237518310547,0.5495837330818176,3,2019-12-12 07:27:21.552503
0.4058613181114197,0.5489153265953064,3,2019-12-12 07:27:21.675577
0.40892350673675537,0.545870304107666,3,2019-12-12 07:27:21.797627
0.41540831327438354,0.539512574672699,3,2019-12-12 07:27:21.921262
0.39989882707595825,0.554923951625824,3,2019-12-12 07:27:22.050719
0.40828436613082886,0.5465033650398254,3,2019-12-12 07:27:22.175410
0.40331709384918213,0.5514664649963379,3,2019-12-12 07:27:22.298521
0.40661048889160156,0.5481671690940857,3,2019-12-12 07:27:22.422110
0.40011388063430786,0.5547053217887878,4,2019-12-12 07:27:22.529445
0.41384416818618774,0.5410358309745789,4,2019-12-12 07:27:22.655146
0.4031919240951538,0.5515921115875244,4,2019-12-12 07:27:22.782873
0.40678903460502625,0.5479894876480103,4,2019-12-12 07:27:22.919000
0.40376824140548706,0.5510121583938599,4,2019-12-12 07:27:23.048785
0.406268447637558,0.548507809638977,4,2019-12-12 07:27:23.176789
0.4042191803455353,0.5505592226982117,4,2019-12-12 07:27:23.313845
0.40823858976364136,0.5465489625930786,4,2019-12-12 07:27:23.449852
0.40521299839019775,0.5495628118515015,4,2019-12-12 07:27:23.584916
0.41725996136665344,0.5377199053764343,4,2019-12-12 07:27:23.720891
0.39997178316116333,0.554850161075592,4,2019-12-12 07:27:23.860836
0.40771791338920593,0.5470666289329529,4,2019-12-12 07:27:23.998247
0.40343356132507324,0.5513487458229065,4,2019-12-12 07:27:24.128019
