d_loss,epoch,created_at,g_loss
71.58946228027344,25,2019-12-13 05:27:39.863517,
73.99800109863281,25,2019-12-13 05:27:39.984521,
61.589263916015625,25,2019-12-13 05:27:40.104955,
70.01882934570312,25,2019-12-13 05:27:40.225491,-4462.8515625
73.03571319580078,25,2019-12-13 05:27:40.338133,
61.51688003540039,25,2019-12-13 05:27:40.457732,
76.82914733886719,25,2019-12-13 05:27:40.586108,
72.54826354980469,25,2019-12-13 05:27:40.713050,
68.97783660888672,25,2019-12-13 05:27:40.837947,
70.61605072021484,25,2019-12-13 05:27:40.959739,
57.78907775878906,25,2019-12-13 05:27:41.081850,
53.45515823364258,25,2019-12-13 05:27:41.204427,
68.05021667480469,25,2019-12-13 05:27:41.327177,
56.754703521728516,25,2019-12-13 05:27:41.446867,
79.02484130859375,25,2019-12-13 05:27:41.572820,
84.35990142822266,25,2019-12-13 05:27:41.703647,
84.93423461914062,25,2019-12-13 05:27:41.829461,
66.90116882324219,25,2019-12-13 05:27:41.954899,
96.06240844726562,25,2019-12-13 05:27:42.083805,
76.90934753417969,25,2019-12-13 05:27:42.209819,
82.25975036621094,25,2019-12-13 05:27:42.331871,
74.42521667480469,25,2019-12-13 05:27:42.454829,
67.8458251953125,25,2019-12-13 05:27:42.581300,
80.45649719238281,25,2019-12-13 05:27:42.710620,
69.15174865722656,25,2019-12-13 05:27:42.842937,-4356.7392578125
45.278785705566406,25,2019-12-13 05:27:42.971189,
58.89561462402344,25,2019-12-13 05:27:43.086427,
67.81449890136719,25,2019-12-13 05:27:43.208831,
71.92682647705078,25,2019-12-13 05:27:43.333977,
82.98558044433594,25,2019-12-13 05:27:43.463071,
70.22801971435547,25,2019-12-13 05:27:43.585314,
79.13323974609375,25,2019-12-13 05:27:43.715540,
64.09288024902344,25,2019-12-13 05:27:43.839696,
76.30504608154297,25,2019-12-13 05:27:43.962650,
61.73508071899414,25,2019-12-13 05:27:44.075329,
69.40283203125,25,2019-12-13 05:27:44.192051,
73.96115112304688,25,2019-12-13 05:27:44.311735,
87.52324676513672,25,2019-12-13 05:27:44.434252,
59.96485900878906,25,2019-12-13 05:27:44.548320,
74.45162963867188,26,2019-12-13 05:27:44.671782,
78.83773040771484,26,2019-12-13 05:27:44.793105,
80.81922149658203,26,2019-12-13 05:27:44.908115,-4395.12353515625
75.5163803100586,26,2019-12-13 05:27:45.022380,
64.70841979980469,26,2019-12-13 05:27:45.135344,
67.97049713134766,26,2019-12-13 05:27:45.251462,
66.45481872558594,26,2019-12-13 05:27:45.376713,
72.17024993896484,26,2019-12-13 05:27:45.505838,
69.68452453613281,26,2019-12-13 05:27:45.633915,
65.38096618652344,26,2019-12-13 05:27:45.757825,
55.57554626464844,26,2019-12-13 05:27:45.877710,
77.44137573242188,26,2019-12-13 05:27:46.006264,
64.00581359863281,26,2019-12-13 05:27:46.131223,
67.67221069335938,26,2019-12-13 05:27:46.258536,
77.35181427001953,26,2019-12-13 05:27:46.382205,
79.84207153320312,26,2019-12-13 05:27:46.508359,
56.79001235961914,26,2019-12-13 05:27:46.639238,
58.01665115356445,26,2019-12-13 05:27:46.768672,
63.47886276245117,26,2019-12-13 05:27:46.890689,
69.12928771972656,26,2019-12-13 05:27:47.021952,
65.54757690429688,26,2019-12-13 05:27:47.156832,
66.06497955322266,26,2019-12-13 05:27:47.278980,
90.3614501953125,26,2019-12-13 05:27:47.411088,
77.7951431274414,26,2019-12-13 05:27:47.542353,-4285.9638671875
71.8840103149414,26,2019-12-13 05:27:47.670383,
64.2586669921875,26,2019-12-13 05:27:47.796362,
61.44977951049805,26,2019-12-13 05:27:47.923769,
71.3368148803711,26,2019-12-13 05:27:48.047067,
72.05230712890625,26,2019-12-13 05:27:48.177196,
59.57833480834961,26,2019-12-13 05:27:48.304119,
77.2840576171875,26,2019-12-13 05:27:48.437863,
60.84939956665039,26,2019-12-13 05:27:48.564385,
82.18238830566406,26,2019-12-13 05:27:48.694152,
58.476417541503906,26,2019-12-13 05:27:48.821093,
69.5672836303711,26,2019-12-13 05:27:48.950007,
69.89724731445312,26,2019-12-13 05:27:49.071576,
77.17363739013672,26,2019-12-13 05:27:49.199920,
68.4585952758789,26,2019-12-13 05:27:49.324729,
76.66387939453125,26,2019-12-13 05:27:49.457297,
56.32296371459961,26,2019-12-13 05:27:49.578753,
